Id,Label,d3,d2,d1,d0,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,Filter,X,Y,Size,Color
06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,pop,100,110764501,Taylor Swift,32,0.056614,0.122464,0,0,,934.679688,-166.658951,10,"#00c4ff"
0C8ZW7ezQVs4URX5aX7Kqx,0C8ZW7ezQVs4URX5aX7Kqx,"pop, post-teen pop",79,49330906,Selena Gomez,0,0,0,0,0,,769.807007,-15.697618,10,"#00c4ff"
1McMsnEElThX1knmY4oliG,1McMsnEElThX1knmY4oliG,pop,86,36034194,Olivia Rodrigo,0,0,0,0,0,,723.641846,-134.209549,10,"#00c4ff"
6jJ0s89eD6GaHleKKya26X,6jJ0s89eD6GaHleKKya26X,pop,81,33120281,Katy Perry,0,0,0,0,0,,829.073364,-127.388565,10,"#00c4ff"
66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,pop,90,96443739,Ariana Grande,0,0,0,0,0,,861.477783,76.18718,10,"#00c4ff"
6KImCVD70vtIoJWnq6nGn3,6KImCVD70vtIoJWnq6nGn3,pop,82,32074672,Harry Styles,0,0,0,0,0,,1098.942749,-25.797651,10,"#00c4ff"
4nDoRrQiYLoBzwC5BhVJzF,4nDoRrQiYLoBzwC5BhVJzF,"dance pop, pop",78,32958795,Camila Cabello,0,0,0,0,0,,735.664429,-247.117538,10,"#00c4ff"
4AK6F7OLvEQ5QYCBNiQWHq,4AK6F7OLvEQ5QYCBNiQWHq,"boy band, pop, post-teen pop, talent show",81,34965207,One Direction,0,0,0,0,0,,1084.650269,80.013351,10,"#00c4ff"
6S2OmqARrzebs0tKUEyXyp,6S2OmqARrzebs0tKUEyXyp,"pop, post-teen pop",74,26356475,Demi Lovato,0,0,0,0,0,,936.369263,166.879639,10,"#00c4ff"
6JL8zeS1NmiOftqZTRgdTz,6JL8zeS1NmiOftqZTRgdTz,"hip pop, pop",75,14918886,Meghan Trainor,0,0,0,0,0,,1018.595581,-348.033783,10,"#00c4ff"
74KM79TiuVKeVCqs8QtB0B,74KM79TiuVKeVCqs8QtB0B,pop,84,8452800,Sabrina Carpenter,0,0,0,0,0,,1043.833862,-468.697388,10,"#00c4ff"
5YGY8feqx7naU7z4HrwZM6,5YGY8feqx7naU7z4HrwZM6,pop,81,23909020,Miley Cyrus,0,0,0,0,0,,1011.590698,-239.312439,10,"#00c4ff"
7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,"canadian pop, pop, viral pop",79,42602407,Shawn Mendes,0,0,0,0,0,,1090.041992,-146.881561,10,"#00c4ff"
6M2wZ9GZgrQXHCFfjv46we,6M2wZ9GZgrQXHCFfjv46we,"dance pop, pop, uk pop",87,43403884,Dua Lipa,0,0,0,0,0,,908.334534,-336.345825,10,"#00c4ff"
1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop",86,75022387,Justin Bieber,0,0,0,0,0,,760.021667,110.618393,10,"#00c4ff"
00FQb4jTyendYWaN8pK0wa,00FQb4jTyendYWaN8pK0wa,"art pop, pop",88,35215662,Lana Del Rey,0,0,0,0,0,,792.007996,-356.860199,10,"#00c4ff"
26VFTg2z8YR0cCuwLzESi2,26VFTg2z8YR0cCuwLzESi2,"electropop, etherpop, indie poptimism, pop",78,21450056,Halsey,0,0,0,0,0,,1127.306641,-275.140045,10,"#00c4ff"
6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,"art pop, pop",90,94303576,Billie Eilish,0,0,0,0,0,,849.897766,-246.281525,10,"#00c4ff"
6VuMaDnrHyPL1p4EHjYLi7,6VuMaDnrHyPL1p4EHjYLi7,"pop, viral pop",78,22644063,Charlie Puth,0,0,0,0,0,,892.373413,-32.304497,10,"#00c4ff"
5ZsFI1h6hIdQRw2ti0hz81,5ZsFI1h6hIdQRw2ti0hz81,"pop, uk pop",74,22897195,ZAYN,0,0,0,0,0,,982.154297,57.755718,10,"#00c4ff"
4Uc8Dsxct0oMqx0P6i60ea,4Uc8Dsxct0oMqx0P6i60ea,"bedroom pop, pop, pov: indie",76,9619521,Conan Gray,31,0.058597,0.125881,603.5,0,,1024.350708,-593.961243,14.663783,"#00c4ff"
0ZUvK7zGdXLd78mQr3t1Tw,0ZUvK7zGdXLd78mQr3t1Tw,"la indie, pop, pov: indie",66,1832719,Ricky Montgomery,0,0,0,0,0,,1073.833374,-897.710022,10,"#00c4ff"
2hR4h1Cao2ueuI7Cx9c7V8,2hR4h1Cao2ueuI7Cx9c7V8,"bedroom pop, indie pop, pov: indie",67,4087996,Cavetown,0,0,0,0,0,,836.252136,-474.703186,10,"#00c4ff"
3uwAm6vQy7kWPS2bciKWx9,3uwAm6vQy7kWPS2bciKWx9,"bedroom pop, indie pop, norwegian indie, pov: indie",72,7183366,girl in red,0,0,0,0,0,,1174.996582,-961.896667,10,"#00c4ff"
0HthCchcL0kVLHTr113Vk1,0HthCchcL0kVLHTr113Vk1,"alt z, bedroom pop, indie pop, pov: indie",61,1919477,mxmtoon,0,0,0,0,0,,957.481567,-975.735901,10,"#00c4ff"
4tuJ0bMpJh08umKkEXKUI5,4tuJ0bMpJh08umKkEXKUI5,alt z,73,1790904,Gracie Abrams,0,0,0,0,0,,731.320984,-454.505554,10,"#00c4ff"
3l0CmX0FuQjFxr8SK7Vqag,3l0CmX0FuQjFxr8SK7Vqag,"bedroom pop, indie pop, pov: indie",74,4756002,Clairo,0,0,0,0,0,,1073.507202,-1007.127808,10,"#00c4ff"
0NIPkIjTV8mB795yEIiPYL,0NIPkIjTV8mB795yEIiPYL,pov: indie,70,2710620,Wallows,0,0,0,0,0,,1180.316895,-746.058167,10,"#00c4ff"
37M5pPGs6V1fchFJSgCguX,37M5pPGs6V1fchFJSgCguX,"alt z, la indie, pop, pov: indie",63,1949295,FINNEAS,0,0,0,0,0,,1139.12854,-535.58783,10,"#00c4ff"
35l9BRT7MXmM8bv2WDQiyB,35l9BRT7MXmM8bv2WDQiyB,"bedroom pop, bubblegrunge, indie pop, pov: indie",74,3501664,beabadoobee,0,0,0,0,0,,939.237732,-453.102997,10,"#00c4ff"
2vnB6tuQMaQpORiRdvXF9H,2vnB6tuQMaQpORiRdvXF9H,"bubblegrunge, chicago indie, indie pop, pov: indie",66,1423177,Beach Bunny,0,0,0,0,0,,885.245361,-674.588867,10,"#00c4ff"
2uYWxilOVlUdk4oV9DvwqK,2uYWxilOVlUdk4oV9DvwqK,"brooklyn indie, pov: indie",81,7828508,Mitski,0,0,0,0,0,,1075.719604,-795.324829,10,"#00c4ff"
77SW9BnxLY8rJ0RciFqkHh,77SW9BnxLY8rJ0RciFqkHh,"modern alternative rock, modern rock, pop",81,16315397,The Neighbourhood,0,0,0,0,0,,955.32428,-875.135437,10,"#00c4ff"
5IH6FPUwQTxPSXurCrcIov,5IH6FPUwQTxPSXurCrcIov,"alt z, pop, pov: indie",73,5044666,Alec Benjamin,0,0,0,0,0,,1130.360596,-389.671295,10,"#00c4ff"
7cYEt1pqMgXJdq00hAwVpT,7cYEt1pqMgXJdq00hAwVpT,alternative r&b,76,7231335,Chase Atlantic,0,0,0,0,0,,1015.004883,-706.470093,10,"#00c4ff"
6P5NO5hzJbuOqSdyPB7SJM,6P5NO5hzJbuOqSdyPB7SJM,alt z,65,1568188,Ashe,0,0,0,0,0,,999.510986,-74.443748,10,"#00c4ff"
0e86yPdC41PGRkLp2Q1Bph,0e86yPdC41PGRkLp2Q1Bph,"canadian indie rock, pov: indie, vancouver indie",69,3987690,Mother Mother,0,0,0,0,0,,803.227173,-585.209229,10,"#00c4ff"
63yrD80RY3RNEM2YDpUpO8,63yrD80RY3RNEM2YDpUpO8,"alt z, electropop, pop",79,20192056,Melanie Martinez,0,0,0,0,0,,922.363281,-571.374268,10,"#00c4ff"
1r1uxoy19fzMxunt3ONAkG,1r1uxoy19fzMxunt3ONAkG,"indie pop, la indie, pov: indie",74,2368883,Phoebe Bridgers,0,0,0,0,0,,929.638123,-777.037842,10,"#00c4ff"
3WGpXCj9YhhfX11TToZcXP,3WGpXCj9YhhfX11TToZcXP,"australian pop, pop, viral pop",74,8134814,Troye Sivan,30,0.061997,0.141048,1140,0,,1240.305908,-362.742584,18.809797,"#00c4ff"
5JZ7CnR6gTvEMKX4g70Amv,5JZ7CnR6gTvEMKX4g70Amv,pop,72,6172275,Lauv,0,0,0,0,0,,1225.963013,-465.769928,10,"#00c4ff"
25uiPmTg16RbhZWAqwLBy5,25uiPmTg16RbhZWAqwLBy5,"art pop, candy pop, metropopolis, pop, uk pop",74,3150943,Charli XCX,0,0,0,0,0,,1308.699829,-539.516907,10,"#00c4ff"
3LjhVl7GzYsza1biQjTpaN,3LjhVl7GzYsza1biQjTpaN,"alt z, indie poptimism, pop",55,1656400,Hayley Kiyoko,0,0,0,0,0,,1428.671509,-505.432739,10,"#00c4ff"
5xkAtLTf309LAGZTbvULBn,5xkAtLTf309LAGZTbvULBn,"alt z, australian alternative pop, singer-songwriter pop",60,1914648,Ruel,0,0,0,0,0,,1461.060913,-387.076721,10,"#00c4ff"
5Rl15oVamLq7FbSb0NNBNy,5Rl15oVamLq7FbSb0NNBNy,"boy band, pop",73,9900763,5 Seconds of Summer,0,0,0,0,0,,1200.176147,46.132149,10,"#00c4ff"
3gIRvgZssIb9aiirIg0nI3,3gIRvgZssIb9aiirIg0nI3,"alt z, electropop, pop",65,2253352,Jeremy Zucker,0,0,0,0,0,,1345.602051,-418.264038,10,"#00c4ff"
7gAppWoH7pcYmphCVTXkzs,7gAppWoH7pcYmphCVTXkzs,"boy band, pop",62,5801501,The Vamps,0,0,0,0,0,,1311.085327,12.042546,10,"#00c4ff"
163tK9Wjr9P9DmM0AVK7lm,163tK9Wjr9P9DmM0AVK7lm,"art pop, metropopolis, nz pop, pop",72,9950457,Lorde,0,0,0,0,0,,1127.065918,-649.559143,10,"#00c4ff"
3mIj9lX2MWuHmhNCA7LSCW,3mIj9lX2MWuHmhNCA7LSCW,"modern alternative rock, modern rock, pop, pov: indie, rock",73,7164817,The 1975,0,0,0,0,0,,1318.109985,-699.528748,10,"#00c4ff"
4GvEc3ANtPPjt1ZJllr5Zl,4GvEc3ANtPPjt1ZJllr5Zl,pop,67,5444600,Bazzi,0,0,0,0,0,,1371.116699,-309.099548,10,"#00c4ff"
4NHQUGzhtTLFvgF5SZesLK,4NHQUGzhtTLFvgF5SZesLK,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",69,3557176,Tove Lo,0,0,0,0,0,,1386.928589,-618.394653,10,"#00c4ff"
2jnIB6XdLvnJUeNTy5A0J2,2jnIB6XdLvnJUeNTy5A0J2,"boy band, pop",63,3683551,Why Don't We,29,0.062897,0.134071,1660,0,,1308.300537,-101.839745,22.8283,"#00c4ff"
5vBSrE1xujD2FXYRarbAXc,5vBSrE1xujD2FXYRarbAXc,"dance pop, gauze pop, pop, pop dance, uk pop",66,1965268,Olly Alexander (Years & Years),0,0,0,0,0,,1203.18103,-854.27594,10,"#00c4ff"
2wUjUUtkb5lvLKcGKsKqsR,2wUjUUtkb5lvLKcGKsKqsR,"canadian contemporary r&b, canadian pop, pop",69,11760899,Alessia Cara,0,0,0,0,0,,1205.083984,-70.346649,10,"#00c4ff"
4xnihxcoXWK3UqryOSnbw5,4xnihxcoXWK3UqryOSnbw5,alt z,65,1469806,Sasha Alex Sloan,0,0,0,0,0,,1234.974609,-622.779053,10,"#00c4ff"
49tQo2QULno7gxHutgccqF,49tQo2QULno7gxHutgccqF,la pop,70,5763367,LANY,0,0,0,0,0,,1291.423706,-798.27533,10,"#00c4ff"
5p7f24Rk5HkUZsaS3BLG5F,5p7f24Rk5HkUZsaS3BLG5F,pop,65,8786542,Hailee Steinfeld,30,0.059355,0.12031,101.5,0,,1222.047119,323.968628,10.784381,"#00c4ff"
6Dd3NScHWwnW6obMFbl1BH,6Dd3NScHWwnW6obMFbl1BH,"alt z, pop",70,1605083,Daya,0,0,0,0,0,,1404.535034,567.690063,10,"#00c4ff"
0ZED1XzwlLHW4ZaG4lOT6m,0ZED1XzwlLHW4ZaG4lOT6m,pop,70,5038401,Julia Michaels,0,0,0,0,0,,1486.700439,228.136795,10,"#00c4ff"
1Xylc3o4UrD53lo9CvFvVg,1Xylc3o4UrD53lo9CvFvVg,"pop, scandipop, swedish electropop, swedish pop",74,10415413,Zara Larsson,0,0,0,0,0,,1444.707764,447.909332,10,"#00c4ff"
64M6ah0SkkRsnPGtGiRAbb,64M6ah0SkkRsnPGtGiRAbb,"dance pop, pop",77,9077761,Bebe Rexha,0,0,0,0,0,,1470.870117,340.831238,10,"#00c4ff"
5CCwRZC6euC8Odo6y9X8jr,5CCwRZC6euC8Odo6y9X8jr,"dance pop, pop, uk pop",69,8270127,Rita Ora,0,0,0,0,0,,1336.370483,467.291382,10,"#00c4ff"
1l8Fu6IkuTP0U5QetQJ5Xt,1l8Fu6IkuTP0U5QetQJ5Xt,"girl group, pop, talent show",65,16076780,Fifth Harmony,0,0,0,0,0,,1278.3479,558.3797,10,"#00c4ff"
28y6CyJNkGNjJQKrlx4AmN,28y6CyJNkGNjJQKrlx4AmN,pop,55,1686144,HRVY,0,0,0,0,0,,1401.588013,142.571106,10,"#00c4ff"
6T5tfhQCknKG4UnH90qGnz,6T5tfhQCknKG4UnH90qGnz,"dance pop, pop",65,4522464,DNCE,0,0,0,0,0,,1223.9021,426.494171,10,"#00c4ff"
188VINPQh5dyNfLUkevKqf,188VINPQh5dyNfLUkevKqf,post-teen pop,42,1112819,Olivia Holt,0,0,0,0,1,,970.71582,719.275757,10,"#4c463e"
4Rxn7Im3LGfyRkY2FlHhWi,4Rxn7Im3LGfyRkY2FlHhWi,"dance pop, pop",60,9853920,Nick Jonas,0,0,0,0,0,,1342.038818,356.708649,10,"#00c4ff"
3e7awlrlDSwF3iM0WBjGMp,3e7awlrlDSwF3iM0WBjGMp,"girl group, pop, talent show, uk pop",70,11858006,Little Mix,0,0,0,0,0,,1116.125732,288.611511,10,"#00c4ff"
0uGk2czvcpWQA383Im6ajf,0uGk2czvcpWQA383Im6ajf,"alt z, dark pop, pop",59,2014531,Maggie Lindemann,0,0,0,0,0,,1147.54895,625.831177,10,"#00c4ff"
1zNqDE7qDGCsyzJwohVaoX,1zNqDE7qDGCsyzJwohVaoX,pop,75,11838088,Anne-Marie,0,0,0,0,0,,1243.52002,674.13562,10,"#00c4ff"
4m4SfDVbF5wxrwEjDKgi4k,4m4SfDVbF5wxrwEjDKgi4k,"dance pop, pop, post-teen pop, talent show",56,2590031,Cher Lloyd,0,0,0,0,0,,1169.146606,520.520203,10,"#00c4ff"
1o2NpYGqHiCq7FoiYdyd1x,1o2NpYGqHiCq7FoiYdyd1x,"alt z, pop, talent show",62,3108812,Bea Miller,0,0,0,0,0,,1353.416016,669.491272,10,"#00c4ff"
6sCbFbEjbYepqswM1vWjjs,6sCbFbEjbYepqswM1vWjjs,"pop, post-teen pop",66,4647182,Zendaya,0,0,0,0,1,,864.216064,714.302368,10,"#4c463e"
5pUo3fmmHT8bhCyHE52hA6,5pUo3fmmHT8bhCyHE52hA6,pop,60,10030042,Liam Payne,29,0.062897,0.134071,575.5,0,,1258.917603,233.796234,14.447402,"#00c4ff"
57WHJIHrjOE3iAxpihhMnp,57WHJIHrjOE3iAxpihhMnp,pop,63,7051575,Louis Tomlinson,0,0,0,0,0,,1100.010376,397.494781,10,"#00c4ff"
1Hsdzj7Dlq2I7tHP7501T4,1Hsdzj7Dlq2I7tHP7501T4,pop,72,9850759,Niall Horan,28,0.066738,0.146373,3156,0,,1179.301636,163.843079,34.389229,"#00c4ff"
7gbmX8SsfjEjxDMzBi1ZOL,7gbmX8SsfjEjxDMzBi1ZOL,"pop, post-teen pop",53,1688704,Joe Jonas,0,0,0,0,0,,1376.963867,255.436829,10,"#00c4ff"
7gOdHgIoIKoe4i9Tta6qdD,7gOdHgIoIKoe4i9Tta6qdD,"boy band, pop",72,7550331,Jonas Brothers,0,0,0,0,0,,1298.901978,126.15876,10,"#00c4ff"
5Y8eJDj37KhaEeqbVO7Ag1,5Y8eJDj37KhaEeqbVO7Ag1,"boy band, post-teen pop, teen pop",52,1270173,PRETTYMUCH,0,0,0,0,0,,1421.644531,-89.037666,10,"#00c4ff"
6dn6x1XOng3LOAnfTjUn77,6dn6x1XOng3LOAnfTjUn77,"alt z, singer-songwriter pop, teen pop",52,904582,AJ Mitchell,0,0,0,0,0,,1523.413452,-31.868515,10,"#00c4ff"
21z8to3YxZXgKYJpBB54P2,21z8to3YxZXgKYJpBB54P2,"social media pop, teen pop",44,124722,Daniel Seavey,0,0,0,0,0,,1517.047729,103.888443,10,"#00c4ff"
2WuKU0SYZOQyY3MmE4vtez,2WuKU0SYZOQyY3MmE4vtez,boy band,46,1010868,New Hope Club,0,0,0,0,0,,1062.87854,183.245422,10,"#00c4ff"
1INuLZXjjVbcJRyWvD1iSq,1INuLZXjjVbcJRyWvD1iSq,"pop, teen pop",55,1408386,Jack & Jack,0,0,0,0,0,,1272.901367,-254.105026,10,"#00c4ff"
09fEeGYqb3MUeV1c9BJgDI,09fEeGYqb3MUeV1c9BJgDI,teen pop,26,280975,In Real Life,0,0,0,0,0,,1426.82312,27.906279,10,"#00c4ff"
6sa5JC8xdrw2ZpGQ50nVCW,6sa5JC8xdrw2ZpGQ50nVCW,"social media pop, teen pop",9,124241,Zach Herron,0,0,0,0,0,,1200.446777,-184.852005,10,"#00c4ff"
4h3Go7Vr34F8zzGvEFj9P8,4h3Go7Vr34F8zzGvEFj9P8,"social media pop, teen pop",16,97119,Jonah Marais,0,0,0,0,0,,1487.770386,-273.701691,10,"#00c4ff"
6aX6KqXgEcARRHwvWxHcFW,6aX6KqXgEcARRHwvWxHcFW,"canadian pop, singer-songwriter pop, social media pop, teen pop",53,837795,Johnny Orlando,0,0,0,0,0,,1381.751099,-197.540512,10,"#00c4ff"
0mZsmXegjYM7hNw0QGE5b7,0mZsmXegjYM7hNw0QGE5b7,"social media pop, teen pop",19,57643,EBEN,0,0,0,0,0,,1508.207886,-162.587128,10,"#00c4ff"
4UFShyUQuA8dguoZrqX0jQ,4UFShyUQuA8dguoZrqX0jQ,,57,504093,Luke Hemmings,0,0,0,0,0,,995.378052,271.737488,10,"#00c4ff"
3zOKGDS77tYdGFQ6UJMC4E,3zOKGDS77tYdGFQ6UJMC4E,,31,245655,Ashton Irwin,27,0.070775,0.152857,3619.5,0,true,980.718933,375.251099,37.971107,"#00c4ff"
45Dc572GdbJ6Guc8X3UW24,45Dc572GdbJ6Guc8X3UW24,,37,43574,Mali-Koa,0,0,0,0,0,,742.907288,434.314972,10,"#00c4ff"
3VLHrBNxlaQ3Z8srU4r66k,3VLHrBNxlaQ3Z8srU4r66k,,27,24158,Isaac Anderson,0,0,0,0,0,,952.89917,493.157135,10,"#00c4ff"
778bhPsYwr6sAELsBBX8MC,778bhPsYwr6sAELsBBX8MC,,24,25986,Almondmilkhunni,0,0,0,0,0,,764.921265,325.723999,10,"#00c4ff"
3Z40kLBFU7C8532e2YLE9t,3Z40kLBFU7C8532e2YLE9t,english indie rock,43,86915,Only The Poets,0,0,0,0,0,,881.282776,295.401306,10,"#00c4ff"
0Iu1P1dc2F3TsmPtBuCbmS,0Iu1P1dc2F3TsmPtBuCbmS,,20,16078,Dante Peluso,0,0,0,0,0,,710.203735,542.908997,10,"#00c4ff"
5bmqhxWk9SEFDGIzWpSjVJ,5bmqhxWk9SEFDGIzWpSjVJ,modern alternative rock,56,699530,THE DRIVER ERA,0,0,0,0,0,,1023.993164,616.436401,10,"#00c4ff"
5AH3J6o4zTwo2tADpRiQRZ,5AH3J6o4zTwo2tADpRiQRZ,,28,37546,Mitch Rowland,0,0,0,0,0,,863.538086,409.956818,10,"#00c4ff"
4ANMwDtqwfkzPgFoUoLZ3Y,4ANMwDtqwfkzPgFoUoLZ3Y,,44,111125,Sun Room,0,0,0,0,0,,814.706482,209.745834,10,"#00c4ff"
5aptPwTkTKmlPx6csmNJLA,5aptPwTkTKmlPx6csmNJLA,"post-teen pop, teen pop",47,644269,R5,0,0,0,0,0,,907.575195,605.057251,10,"#00c4ff"
4JNfz6aO9ZFz0gp5GY88am,4JNfz6aO9ZFz0gp5GY88am,"alt z, pixie",48,1073145,Hey Violet,0,0,0,0,0,,831.899109,520.104248,10,"#00c4ff"
3QaxveoTiMetZCMp1sftiu,3QaxveoTiMetZCMp1sftiu,"neon pop punk, pixie, pop punk, pov: indie, texas pop punk",57,520264,Waterparks,0,0,0,0,0,,1058.744263,506.504974,10,"#00c4ff"
4UxLFBvSr4xMDpHe1lrLrH,4UxLFBvSr4xMDpHe1lrLrH,post-teen pop,56,1021233,Ross Lynch,26,0.069158,0.137968,4131.833333,1,,820.108582,827.963867,41.930367,"#4c463e"
1eBGyqw9kLsidL0q2dimWF,1eBGyqw9kLsidL0q2dimWF,"movie tunes, post-teen pop",49,513143,Austin Moon,0,0,0,0,1,,848.917603,950.756958,10,"#4c463e"
542yUd4rGzUEOLd1diV94f,542yUd4rGzUEOLd1diV94f,,46,17745,Rocky,0,0,0,0,1,,775.278809,631.122253,10,"#4c463e"
2ftL3sXW7KDOBfVda7IXyA,2ftL3sXW7KDOBfVda7IXyA,post-teen pop,29,524811,Debby Ryan,0,0,0,0,1,,817.121399,1117.007324,10,"#4c463e"
6SvFyXN6qzhw95Bj4HoevV,6SvFyXN6qzhw95Bj4HoevV,movie tunes,56,679593,China Anne McClain,0,0,0,0,1,,902.867371,1046.934692,10,"#4c463e"
6oW9KRAZbC1xOlmg2RRyFL,6oW9KRAZbC1xOlmg2RRyFL,"movie tunes, post-teen pop",29,311660,McClain Sisters,0,0,0,0,1,,713.731323,1099.875,10,"#4c463e"
60wslYioiBcxSTInM4nIy2,60wslYioiBcxSTInM4nIy2,"movie tunes, post-teen pop",55,435680,Jordan Fisher,0,0,0,0,1,,1086.952637,729.454041,10,"#4c463e"
58AqJv0sDFPFnnBcLT8eeX,58AqJv0sDFPFnnBcLT8eeX,post-teen pop,39,1105539,Bella Thorne,25,0.073736,0.147237,2956.666667,1,,639.154236,940.719666,32.848801,"#4c463e"
1xVYxkSq6IWhFpSW1OMe41,1xVYxkSq6IWhFpSW1OMe41,post-teen pop,38,517339,The Girl and The Dreamcatcher,0,0,0,0,1,,921.507385,846.432312,10,"#4c463e"
4VhL8KLjVso4vLfOLVViTb,4VhL8KLjVso4vLfOLVViTb,"pop, post-teen pop",58,1324144,Bridgit Mendler,0,0,0,0,1,,1030.368408,827.093872,10,"#4c463e"
2OTfr6S2kuHRYStjt1IkY6,2OTfr6S2kuHRYStjt1IkY6,post-teen pop,56,940707,Victoria Justice,0,0,0,0,1,,759.36554,1005.53656,10,"#4c463e"
1KYszkVzlhV3rAqmAcYIgd,1KYszkVzlhV3rAqmAcYIgd,post-teen pop,55,2012186,Victorious Cast,25,0.073768,0.147565,2428.833333,1,,628.367798,1022.918396,28.76976,"#4c463e"
7bp2lSdh12wcA8LyB1srfJ,7bp2lSdh12wcA8LyB1srfJ,pop,63,3584186,Sofia Carson,0,0,0,0,1,,649.258057,800.118896,10,"#4c463e"
2W8yFh0Ga6Yf3jiayVxwkE,2W8yFh0Ga6Yf3jiayVxwkE,pop,67,4938480,Dove Cameron,0,0,0,0,1,,743.123291,737.104004,10,"#4c463e"
4gWAItIMhYCdD82T8tvv3T,4gWAItIMhYCdD82T8tvv3T,post-teen pop,38,609518,Lucy Hale,0,0,0,0,1,,729.206665,889.129639,10,"#4c463e"
5GuEFqVXxQsqJtjGqoFWvf,5GuEFqVXxQsqJtjGqoFWvf,"movie tunes, post-teen pop",45,521034,Corbin Bleu,0,0,0,0,1,,511.477905,1003.415405,10,"#4c463e"
2Zi3RrdQqk63Xj0914STkS,2Zi3RrdQqk63Xj0914STkS,"movie tunes, post-teen pop, vapor pop",57,343616,Naomi Scott,26,0.069111,0.136331,107,1,,974.899841,948.235962,10.826884,"#4c463e"
